dow,lake_name,acre,utm_x,utm_y,county,county_name,inspect,zm2019,ss2019,ew2019
26005400,unnamed,40,282528,5095237,26,grant,0,0,0,0
26011800,janstad,40,272810,5087939,26,grant,0,0,0,0
26015300,briggs,40,274908,5108494,26,grant,0,0,0,0
29024500,emma,40,345375,5240203,29,hubbard,0,0,0,0
29026500,beden,40,337718,5207160,29,hubbard,0,0,0,0
29030400,bond,40,342507,5234982,29,hubbard,0,0,0,0
29056500,unnamed,40,347178,5205196,29,hubbard,0,0,0,0
3066300,unnamed,40,266442,5180532,3,becker,0,0,0,0
31029400,crescent,40,468614,5279325,31,itasca,0,0,0,0
31038100,unnamed,40,464322,5243225,31,itasca,0,0,0,0
31041800,blind,40,458842,5264553,31,itasca,0,0,0,0
31052000,little neck,40,459718,5275640,31,itasca,0,0,0,0
31052100,unnamed,40,460307,5276303,31,itasca,0,0,0,0
34004600,taits,40,352883,5006322,34,kandiyohi,0,0,0,0
34011100,unnamed,40,351594,5010290,34,kandiyohi,0,0,0,0
36002100,cameron,40,404096,5301400,36,koochiching,0,0,0,0
38009300,caveman,40,638852,5315362,38,lake,0,0,0,0
38009900,record,40,638942,5311581,38,lake,0,0,0,0
38047700,cache,40,627433,5311370,38,lake,0,0,0,0
38051400,magnet,40,626690,5317726,38,lake,0,0,0,0
38062700,fintch,40,610977,5316968,38,lake,0,0,0,0
4001600,little gilstad,40,386071,5280622,4,beltrami,0,0,0,0
4007800,unnamed,40,374273,5272125,4,beltrami,0,0,0,0
4016300,unnamed,40,357221,5274052,4,beltrami,0,0,0,0
4046400,unnamed,40,374838,5258688,4,beltrami,0,0,0,0
49000700,skunk,40,432885,5107878,49,morrison,0,0,0,0
49010000,unnamed,40,378099,5116322,49,morrison,0,0,0,0
56002600,mud,40,316657,5113949,56,otter tail,0,0,0,0
56002900,clarno,40,317758,5112644,56,otter tail,0,0,0,0
56045200,unnamed,40,282112,5135766,56,otter tail,0,0,0,0
56055200,vergas,40,283571,5172045,56,otter tail,0,0,0,0
56059000,unnamed,40,269872,5118370,56,otter tail,0,0,0,0
56145800,unnamed,40,276899,5133944,56,otter tail,0,0,0,0
60003000,unnamed,40,299173,5279038,60,polk,0,0,0,0
60019700,unnamed,40,275964,5282017,60,polk,0,0,0,0
6019500,unnamed,40,210518,5052344,6,big stone,0,0,0,0
61017900,unnamed,40,295362,5063957,61,pope,0,0,0,0
69007600,oriole,40,584132,5320602,69,saint louis,0,0,0,0
69033300,big ruby,40,561679,5341031,69,saint louis,0,0,0,0
69036700,yabut,40,569153,5344523,69,saint louis,0,0,0,0
69045700,nigh,40,550687,5330227,69,saint louis,0,0,0,0
69047400,south,40,555170,5351685,69,saint louis,0,0,0,0
72001100,bucks,40,427563,4926485,72,sibley,0,0,0,0
73007200,rossier,40,398506,5049656,73,stearns,0,0,0,0
73012200,ochotto,40,387111,5052885,73,stearns,0,0,0,0
75007200,unnamed,40,279588,5067610,75,stevens,0,0,0,0
80005000,unnamed,40,359739,5180277,80,wadena,0,0,0,0
82001000,mcdonald,40,512303,4984853,82,washington,0,0,0,0
82007600,barker,40,507940,5003471,82,washington,0,0,0,0
86012600,south twin,40,426638,5004346,86,wright,0,0,0,0
86014700,little eagle,40,429123,5015299,86,wright,0,0,0,0
86031300,unnamed,40,408147,5010711,86,wright,0,0,0,0
9003300,sofie,40,527160,5171164,9,carlton,0,0,0,0
9007300,unnamed,40,496162,5162863,9,carlton,0,0,0,0
10008500,unnamed,39,435465,4966766,10,carver,0,0,0,0
1008200,twin,39,474933,5190250,1,aitkin,0,0,0,0
11033000,green bass,39,389857,5139990,11,cass,0,0,0,0
16002600,little john,39,719580,5327056,16,cook,0,0,0,0
16011000,circle,39,697286,5310175,16,cook,0,0,0,0
16036100,williams,39,671873,5296145,16,cook,0,0,0,0
16040300,whip,39,672068,5309917,16,cook,0,0,0,0
16056000,don,39,658967,5319024,16,cook,0,0,0,0
16057800,octopus,39,660810,5316845,16,cook,0,0,0,0
19002200,long,39,486162,4955874,19,dakota,0,0,0,0
2013600,benjamin,39,469179,5018366,2,anoka,0,0,0,0
21037300,unnamed,39,294445,5109169,21,douglas,0,0,0,0
27003700,wirth,39,474419,4980887,27,hennepin,0,0,0,1
3006000,otter,39,322285,5189920,3,becker,0,0,0,0
3006200,island,39,323430,5189560,3,becker,0,0,0,0
3022200,johnson,39,299294,5223763,3,becker,0,0,0,0
3031200,bullhead,39,289725,5210574,3,becker,0,0,0,0
3034600,cabin,39,290284,5216394,3,becker,0,0,0,0
3061000,unnamed,39,262219,5179131,3,becker,0,0,0,0
31001900,nameless,39,490508,5235467,31,itasca,0,0,0,0
31018000,mead,39,476307,5299417,31,itasca,0,0,0,0
31031100,erskine,39,471390,5294309,31,itasca,0,0,0,0
31044800,skeeter,39,462912,5256565,31,itasca,0,0,0,0
31052200,la barge,39,461118,5275714,31,itasca,0,0,0,0
31054700,smith,39,455615,5217015,31,itasca,0,0,0,0
31059200,dalton,39,447001,5254791,31,itasca,0,0,0,0
31083800,dog fish,39,431168,5286824,31,itasca,0,0,0,0
34011400,carlson,39,346304,5009825,34,kandiyohi,0,0,0,0
34014000,unnamed,39,347313,5002408,34,kandiyohi,0,0,0,0
38005600,fulton,39,640536,5279127,38,lake,0,0,0,0
38006100,unnamed,39,642684,5295574,38,lake,0,0,0,0
38029800,pompous,39,631675,5295804,38,lake,0,0,0,0
38040500,bear,39,625184,5238147,38,lake,0,0,0,0
38050700,abinodji,39,623639,5319066,38,lake,0,0,0,0
38067600,pitcha,39,602106,5279792,38,lake,0,0,0,0
38079500,sauna,39,593527,5333009,38,lake,0,0,0,0
4006100,drury,39,379919,5274035,4,beltrami,0,0,0,0
46004300,canright,39,382473,4839275,46,mcleod,0,0,0,0
48000100,anderson,39,465218,5111093,48,mille lacs,0,0,0,0
49003800,star,39,384315,5083875,49,morrison,0,0,0,0
49012100,north twin,39,378846,5125756,49,morrison,0,0,0,0
56018500,unnamed,39,302721,5120384,56,otter tail,0,0,0,0
56019000,unnamed,39,303568,5119699,56,otter tail,0,0,0,0
56021900,unnamed,39,305742,5165381,56,otter tail,0,0,0,0
56023500,unnamed,39,295982,5113284,56,otter tail,0,0,0,0
56055300,coffee,39,283538,5171165,56,otter tail,0,0,0,0
56060100,unnamed,39,273163,5116042,56,otter tail,0,0,0,0
56067500,little,39,273147,5133201,56,otter tail,0,0,0,0
6010500,unnamed,39,235358,5031820,6,big stone,0,0,0,0
6010800,unnamed,39,234343,5027158,6,big stone,0,0,0,0
61003800,unnamed,39,319687,5038971,61,pope,0,0,0,0
62006900,pike,39,483611,4990460,62,ramsey,0,0,0,0
69032100,neesh,39,564943,5319441,69,saint louis,0,0,0,0
69033400,agawato,39,560957,5339306,69,saint louis,0,0,0,0
69070600,clover,39,531468,5243456,69,saint louis,0,0,0,0
71016700,round,39,416830,5036429,71,sherburne,0,0,0,0
73001600,unnamed,39,405777,5027814,73,stearns,0,0,0,0
77006200,south buckhorn,39,368107,5110889,77,todd,0,0,0,0
82005500,nielson,39,509902,5014410,82,washington,0,0,0,0
82011600,armstrong,39,504783,4978791,82,washington,0,0,0,0
82015500,long,39,506042,4997770,82,washington,0,0,0,0
86016500,unnamed,39,421052,5024181,86,wright,0,0,0,0
86030100,unnamed,39,429756,5015665,86,wright,0,0,0,0
9011600,unnamed,39,530832,5155881,9,carlton,0,0,0,0
11004800,unnamed,38,422833,5189508,11,cass,0,0,0,0
11038800,little turtle,38,384686,5213285,11,cass,0,0,0,0
14004200,rollag,38,248049,5180480,14,clay,0,0,0,0
14005800,perch,38,251045,5193745,14,clay,0,0,0,0
14010600,hotsie,38,240629,5208037,14,clay,0,0,0,0
15000400,bogus,38,330548,5225103,15,clearwater,0,0,0,0
15011800,little rock,38,313713,5228558,15,clearwater,0,0,0,0
15012200,lower camp,38,308361,5226707,15,clearwater,0,0,0,0
15014100,third,38,310397,5266385,15,clearwater,0,0,0,0
15022300,bagley slough,38,321400,5246288,15,clearwater,0,0,0,0
15022900,unnamed,38,322315,5274713,15,clearwater,0,0,0,0
16007200,bean,38,705500,5323158,16,cook,0,0,0,0
16071300,lunker,38,655285,5315769,16,cook,0,0,0,0
16074400,twinkle,38,648406,5318551,16,cook,0,0,0,0
16080400,north wigwam,38,648452,5284969,16,cook,0,0,0,0
18023600,taylor,38,413405,5152463,18,crow wing,0,0,0,0
19006700,thomas,38,486363,4960151,19,dakota,0,0,0,1
19007200,o'brien,38,488596,4958587,19,dakota,0,0,0,1
2014300,unnamed,38,461911,5026565,2,anoka,0,0,0,0
21023800,hoakenson,38,296469,5108545,21,douglas,0,0,0,0
21036600,unnamed,38,292814,5101547,21,douglas,0,0,0,0
26030800,schmall marsh,38,279551,5097563,26,grant,0,0,0,0
29013500,hatchers,38,360558,5239909,29,hubbard,0,0,0,0
29013600,horsehead,38,361612,5238951,29,hubbard,0,0,0,0
3034200,cherry,38,287611,5218349,3,becker,0,0,0,0
3039900,strunk,38,277555,5190568,3,becker,0,0,0,0
3057100,cucumber,38,271542,5222620,3,becker,0,0,0,0
31000800,unnamed,38,487267,5224079,31,itasca,0,0,0,0
31014600,thirty one,38,476167,5257472,31,itasca,0,0,0,0
31037400,forest,38,458491,5231846,31,itasca,0,0,0,0
31039000,birch,38,463746,5255584,31,itasca,0,0,0,0
31058800,little horn,38,452147,5254603,31,itasca,0,0,0,0
31059300,big green,38,448643,5254259,31,itasca,0,0,0,0
31060600,crane,38,451785,5252030,31,itasca,0,0,0,0
31086500,amik,38,417788,5265986,31,itasca,0,0,0,0
31086700,simpson,38,415053,5266267,31,itasca,0,0,0,0
31088600,eel,38,415022,5295404,31,itasca,0,0,0,0
34013900,burr oak,38,346232,5003319,34,kandiyohi,0,0,0,0
38055000,surprise,38,610828,5284999,38,lake,0,0,0,0
38059200,phospor,38,613272,5299094,38,lake,0,0,0,0
38080600,wabosons,38,594549,5334293,38,lake,0,0,0,0
4032400,frisby,38,335826,5296773,4,beltrami,0,0,0,0
44018900,sedivy,38,285563,5232318,44,marshall,0,0,0,0
56013600,unnamed,38,305504,5121437,56,otter tail,0,0,0,0
56018300,unnamed,38,303703,5120725,56,otter tail,0,0,0,0
56019700,hanson,38,299385,5138085,56,otter tail,0,0,0,0
56034400,unnamed,38,294003,5160025,56,otter tail,0,0,0,0
56048800,little long,38,278530,5154478,56,otter tail,0,0,0,0
56091100,unnamed,38,259754,5150304,56,otter tail,0,0,0,0
61000300,round,38,328407,5031335,61,pope,0,0,0,0
61001100,unnamed,38,324878,5035373,61,pope,0,0,0,0
61050300,unnamed,38,309846,5062885,61,pope,0,0,0,0
62004800,bennett,38,488817,4984973,62,ramsey,0,0,0,0
69017000,maxine,38,571610,5313010,69,saint louis,0,0,0,0
69020200,dark,38,576946,5340417,69,saint louis,0,0,0,0
69031400,foss,38,569294,5304780,69,saint louis,0,0,0,0
69035600,unnamed,38,562242,5346353,69,saint louis,0,0,0,0
69043300,neff,38,559225,5257329,69,saint louis,0,0,0,0
69088100,unnamed,38,496950,5225426,69,saint louis,0,0,0,0
82046400,unnamed,38,514220,4976399,82,washington,0,0,0,0
86015400,unnamed,38,425004,5013303,86,wright,0,0,0,0
1005700,little ball bluff,37,479118,5198465,1,aitkin,0,0,0,0
1017300,long,37,441810,5146761,1,aitkin,0,0,0,0
1017500,dummer,37,441060,5144069,1,aitkin,0,0,0,0
11002000,thiebault,37,437289,5207856,11,cass,0,0,0,0
11007200,lost,37,423892,5194389,11,cass,0,0,0,0
11014000,mcginty,37,412033,5186247,11,cass,0,0,0,0
11014800,eagle,37,403881,5192310,11,cass,0,0,0,0
11084700,three island,37,387539,5201418,11,cass,0,0,0,0
13008500,pine,37,495536,5057831,13,chisago,0,0,0,0
15004700,kings,37,329901,5295584,15,clearwater,0,0,0,0
15010000,richards,37,319195,5319376,15,clearwater,0,0,0,0
15010200,bailey,37,318452,5318208,15,clearwater,0,0,0,0
16042300,sebeka,37,671572,5322937,16,cook,0,0,0,0
16042700,muskeg,37,670161,5319751,16,cook,0,0,0,0
16058400,arc,37,656704,5331560,16,cook,0,0,0,0
16065100,little snow,37,650918,5293954,16,cook,0,0,0,0
19005500,lemay,37,487310,4965618,19,dakota,0,0,0,0
26005100,lee,37,278799,5096959,26,grant,0,0,0,0
26007000,unnamed,37,282905,5108977,26,grant,0,0,0,0
26007900,slotsye,37,280009,5105051,26,grant,0,0,0,0
26009200,unnamed,37,283948,5109660,26,grant,0,0,0,0
26016900,unnamed,37,272470,5105606,26,grant,0,0,0,0
29010200,unnamed,37,356222,5210843,29,hubbard,0,0,0,0
29027500,blacksmith,37,344424,5219515,29,hubbard,0,0,0,0
3036400,glawe,37,282190,5183893,3,becker,0,0,0,0
31024900,holmes,37,472330,5260518,31,itasca,0,0,0,0
31032500,unnamed,37,472664,5303512,31,itasca,0,0,0,0
31032800,elbow,37,470586,5302168,31,itasca,0,0,0,0
31074700,little leighton,37,443778,5228174,31,itasca,0,0,0,0
34015700,unnamed,37,345888,5012045,34,kandiyohi,0,0,0,0
36001900,teufer,37,408896,5302684,36,koochiching,0,0,0,0
38026400,green wing,37,636686,5285266,38,lake,0,0,0,0
38046000,marathon,37,621732,5299269,38,lake,0,0,0,0
38059100,pangi,37,611502,5298705,38,lake,0,0,0,0
38064600,amberger,37,602841,5235338,38,lake,0,0,0,0
38070200,bruin,37,601191,5301482,38,lake,0,0,0,0
38070600,omaday,37,601412,5297046,38,lake,0,0,0,0
38070900,madden,37,604402,5311247,38,lake,0,0,0,0
46002700,halls,37,388942,4832311,46,mcleod,0,0,0,0
49008700,polander,37,373775,5085739,49,morrison,0,0,0,0
56013500,unnamed,37,305419,5123998,56,otter tail,0,0,0,0
56020600,round,37,300034,5139740,56,otter tail,0,0,0,0
56030100,sunset,37,294149,5134245,56,otter tail,0,0,0,0
56030800,unnamed,37,289646,5129727,56,otter tail,0,0,0,0
56036500,little rose,37,288116,5173719,56,otter tail,0,0,0,0
56063300,unnamed,37,272020,5125761,56,otter tail,0,0,0,0
56085100,unnamed,37,265121,5122311,56,otter tail,0,0,0,0
56099600,unnamed,37,254709,5143137,56,otter tail,0,0,0,0
56106200,unnamed,37,297141,5165991,56,otter tail,0,0,0,0
58002300,alma,37,539303,5094095,58,pine,0,0,0,0
58007400,johnson,37,519544,5135186,58,pine,0,0,0,0
60013900,unnamed,37,291749,5285313,60,polk,0,0,0,0
60023000,unnamed,37,262659,5272160,60,polk,0,0,0,0
6024900,unnamed,37,224411,5048516,6,big stone,0,0,0,0
61012100,unnamed,37,306224,5064636,61,pope,0,0,0,0
61018900,unnamed,37,287577,5045065,61,pope,0,0,0,0
69018500,rice,37,575603,5317623,69,saint louis,0,0,0,0
69029300,unnamed,37,562597,5310599,69,saint louis,0,0,0,0
69039200,apple,37,559225,5206862,69,saint louis,0,0,0,0
69056300,silver,37,551405,5256602,69,saint louis,0,0,0,0
69078200,dean,37,520025,5262126,69,saint louis,0,0,0,0
69083500,unnamed,37,521642,5374013,69,saint louis,0,0,0,0
69091900,loven,37,498469,5266912,69,saint louis,0,0,0,0
71000300,kliever marsh,37,458193,5015468,71,sherburne,0,0,0,0
73006000,haus marsh,37,396280,5030635,73,stearns,0,0,0,0
73013200,thein,37,382140,5033790,73,stearns,0,0,0,0
73015300,unnamed,37,374757,5021550,73,stearns,0,0,0,0
73036900,unnamed,37,386467,5040546,73,stearns,0,0,0,0
82002500,louise,37,512002,4996439,82,washington,0,0,0,0
82012600,masterman,37,507608,4991666,82,washington,0,0,0,0
1008100,oxbow,36,474369,5189353,1,aitkin,0,0,0,0
1032600,big logan,36,451758,5160471,1,aitkin,0,0,0,0
1036100,unnamed,36,476191,5190288,1,aitkin,0,0,0,0
11006600,unnamed,36,428663,5199032,11,cass,0,0,0,0
11008300,tamarack,36,425010,5222017,11,cass,0,0,0,0
11009000,grass,36,423361,5218428,11,cass,0,0,0,0
11016500,swede,36,405255,5202115,11,cass,0,0,0,0
11025300,west twin,36,399353,5187192,11,cass,0,0,0,0
11026400,barrow,36,399507,5200641,11,cass,0,0,0,0
11026700,pick,36,397222,5199149,11,cass,0,0,0,0
11031000,blind,36,392836,5193953,11,cass,0,0,0,0
11034100,pig,36,386342,5182653,11,cass,0,0,0,0
11044500,cut,36,374535,5177735,11,cass,0,0,0,0
11045800,perry,36,380555,5198111,11,cass,0,0,0,0
11050100,unnamed,36,373463,5178136,11,cass,0,0,0,0
13004000,martha,36,508138,5024468,13,chisago,0,0,0,0
14003300,nelson,36,251489,5184144,14,clay,0,0,0,0
15000900,bohall,36,329790,5230889,15,clearwater,0,0,0,0
15005200,schoolhouse,36,330451,5294294,15,clearwater,0,0,0,0
16000400,unnamed,36,737826,5317477,16,cook,0,0,0,0
16015800,olson,36,690215,5304111,16,cook,0,0,0,0
16016400,bath,36,687605,5307103,16,cook,0,0,0,0
16026900,tote,36,684286,5313060,16,cook,0,0,0,0
16030300,lum,36,680126,5323711,16,cook,0,0,0,0
16032500,tremble,36,679306,5317227,16,cook,0,0,0,0
16039500,famine,36,670402,5314780,16,cook,0,0,0,0
16043100,trump,36,674722,5318362,16,cook,0,0,0,0
16049200,temperance river,36,663868,5299503,16,cook,0,0,0,0
16050900,no sleep,36,660870,5313709,16,cook,0,0,0,0
16057500,chase,36,659348,5317455,16,cook,0,0,0,0
18000300,unnamed,36,437221,5120662,18,crow wing,0,0,0,0
18007100,finn,36,436869,5144302,18,crow wing,0,0,0,0
18007800,vang,36,429837,5141962,18,crow wing,0,0,0,0
18019600,square,36,424152,5167538,18,crow wing,0,0,0,0
18038400,bass,36,399143,5128968,18,crow wing,0,0,0,0
19008200,lemay,36,487591,4968806,19,dakota,0,0,0,0
21004800,unnamed,36,316523,5070501,21,douglas,0,0,0,0
21011200,johnson,36,311987,5082729,21,douglas,0,0,0,0
21027600,solem,36,294796,5076340,21,douglas,0,0,0,0
27006100,champlin mill pond,36,468945,5003273,27,hennepin,0,0,0,0
29018900,beaver,36,350724,5205383,29,hubbard,0,0,0,0
29028800,brisbane,36,343656,5230169,29,hubbard,0,0,0,0
3002100,small,36,330130,5208379,3,becker,0,0,0,0
3003100,gilfillan,36,334386,5223973,3,becker,0,0,0,0
3014800,deephole,36,312280,5218377,3,becker,0,0,0,0
3025000,big rock,36,293340,5185203,3,becker,0,0,0,0
3031100,twin,36,287839,5209929,3,becker,0,0,0,0
3047400,dart,36,276877,5186175,3,becker,0,0,0,0
3059700,unnamed,36,263171,5186284,3,becker,0,0,0,0
31051900,unnamed,36,458946,5276667,31,itasca,0,0,0,0
31075600,pike,36,445516,5261453,31,itasca,0,0,0,0
33003700,telander,36,478673,5089661,33,kanabec,0,0,0,0
38013200,fee,36,643185,5320313,38,lake,0,0,0,0
38037800,bullrush,36,630128,5317166,38,lake,0,0,0,0
38049200,neglige,36,626371,5323186,38,lake,0,0,0,0
38050800,gibson,36,624914,5319519,38,lake,0,0,0,0
38058900,mirror,36,616196,5300225,38,lake,0,0,0,0
38061000,rifle,36,616671,5308095,38,lake,0,0,0,0
4003300,benjamin,36,383962,5277527,4,beltrami,0,0,0,0
4009900,unnamed,36,365298,5267052,4,beltrami,0,0,0,0
4017900,upper lindgren,36,363885,5281760,4,beltrami,0,0,0,0
4019400,smith,36,355839,5303087,4,beltrami,0,0,0,0
44007000,hen,36,290457,5231509,44,marshall,0,0,0,0
44014900,unnamed,36,297236,5262803,44,marshall,0,0,0,0
45011600,east park wma,36,257640,5380079,45,martin,0,0,0,0
49005900,unnamed,36,390004,5125547,49,morrison,0,0,0,0
